Date,Close,High,Low,Open,Volume
2025-07-15,13874.7001953125,14084.2998046875,13855.5,14059.5,87360300
2025-07-16,13885.7001953125,13984.7998046875,13866.099609375,13870.2001953125,97091700
2025-07-17,13994.5,14004.400390625,13931.099609375,13946.0,86514400
2025-07-18,13989.0,14063.099609375,13964.2001953125,14040.400390625,94010100
2025-07-21,14031.5,14031.5,13938.5,13990.7998046875,81563200
2025-07-22,14041.5,14049.2998046875,13950.0,13993.7998046875,86532300
2025-07-23,14067.900390625,14227.0,14039.900390625,14113.599609375,138205900
2025-07-24,14256.5,14328.7001953125,14188.2998046875,14198.2998046875,146515400
2025-07-25,14237.2998046875,14255.900390625,14158.900390625,14243.7001953125,85919600
2025-07-28,14220.2001953125,14404.7998046875,14201.7998046875,14368.7001953125,145598800
2025-07-29,14347.7001953125,14389.5,14211.2001953125,14228.400390625,129145100
2025-07-30,14380.599609375,14396.7001953125,14197.2998046875,14304.400390625,134910900
2025-07-31,14397.0,14598.2998046875,14389.5,14454.7001953125,163375400
2025-08-01,14126.7001953125,14339.2001953125,14063.400390625,14324.900390625,147770700
2025-08-04,14386.099609375,14386.099609375,14165.0,14179.599609375,88452700
2025-08-05,14407.5,14450.2998046875,14275.7001953125,14438.5,88499100
2025-08-06,14536.599609375,14536.599609375,14398.2998046875,14460.2998046875,95482200
2025-08-07,14690.900390625,14690.900390625,14586.5,14589.5,102037000
2025-08-08,14824.900390625,14855.599609375,14703.7998046875,14717.5,95127000
2025-08-11,14855.900390625,14881.599609375,14730.5,14865.5,83418100
2025-08-12,14859.0,14948.5,14843.0,14903.0,102249100
2025-08-13,15019.900390625,15033.900390625,14897.5,14902.099609375,87075300
